1760510186.352255 server started (412975): version next-3.7, socket /tmp/smux-1000/default, protocol 8
1760510186.352271 on Linux 6.16.7-arch1-1 #1 SMP PREEMPT_DYNAMIC Thu, 11 Sep 2025 17:42:36 +0000
1760510186.352278 using libevent 2.1.12-stable poll
1760510186.352279 using ncurses 6.5 20240427
1760510186.366452 cmd_find_best_session: 0 sessions to try
1760510186.366453 cmd_find_current_client: no target, return (nil)
1760510186.366454 cmd_find_best_session: 0 sessions to try
1760510186.366455 cmd_find_current_client: no target, return (nil)
1760510186.366455 cmd_find_best_session: 0 sessions to try
1760510186.366456 cmd_find_best_session: 0 sessions to try
1760510186.366458 key_bindings_add: 0x38 8 = select-window -t :=8
1760510186.366458 cmd_find_best_session: 0 sessions to try
1760510186.366459 cmdq_next <global>: [bind-key/0x55da55982ad0] (0), flags 0
1760510186.366461 cmdq_fire_command <global>: (238) bind-key -N "Select window 9" 9 { select-window -t :=9 }
1760510186.366462 cmd_find_best_session: 0 sessions to try
1760510186.366463 cmd_find_current_client: no target, return (nil)
1760510186.366464 cmd_find_best_session: 0 sessions to try
1760510186.366465 cmd_find_current_client: no target, return (nil)
1760510186.366467 cmd_find_best_session: 0 sessions to try
1760510186.366468 cmd_find_best_session: 0 sessions to try
1760510186.366470 key_bindings_add: 0x39 9 = select-window -t :=9
1760510186.366471 cmd_find_best_session: 0 sessions to try
1760510186.366473 cmdq_next <global>: [bind-key/0x55da55982e80] (0), flags 0
1760510186.366475 cmdq_fire_command <global>: (246) bind-key -N "Prompt for a command" : { command-prompt }
1760510186.366476 cmd_find_best_session: 0 sessions to try
1760510186.366477 cmd_find_current_client: no target, return (nil)
1760510186.366478 cmd_find_best_session: 0 sessions to try
1760510186.366479 cmd_find_current_client: no target, return (nil)
1760510186.366481 cmd_find_best_session: 0 sessions to try
1760510186.366482 cmd_find_best_session: 0 sessions to try
1760510186.366483 key_bindings_add: 0x3a : = command-prompt
1760510186.366484 cmd_find_best_session: 0 sessions to try
1760510186.366485 cmdq_next <global>: [bind-key/0x55da55983470] (0), flags 0
1760510186.366487 cmdq_fire_command <global>: (254) bind-key -N "Move to the previously active pane" \\; { last-pane }
1760510186.366488 cmd_find_best_session: 0 sessions to try
1760510186.366489 cmd_find_current_client: no target, return (nil)
1760510186.366489 cmd_find_best_session: 0 sessions to try
1760510186.366490 cmd_find_current_client: no target, return (nil)
1760510186.366491 cmd_find_best_session: 0 sessions to try
1760510186.366492 cmd_find_best_session: 0 sessions to try
1760510186.366494 key_bindings_add: 0x3b ; = last-pane
1760510186.366495 cmd_find_best_session: 0 sessions to try
1760510186.366496 cmdq_next <global>: [bind-key/0x55da55983a10] (0), flags 0
1760510186.366501 cmdq_fire_command <global>: (262) bind-key -N "Choose a paste buffer from a list" = { choose-buffer -Z }
1760510186.366502 cmd_find_best_session: 0 sessions to try
1760510186.366503 cmd_find_current_client: no target, return (nil)
1760510186.366504 cmd_find_best_session: 0 sessions to try
1760510186.366505 cmd_find_current_client: no target, return (nil)
1760510186.366505 cmd_find_best_session: 0 sessions to try
1760510186.366506 cmd_find_best_session: 0 sessions to try
1760510186.366508 key_bindings_add: 0x3d = = choose-buffer -Z
1760510186.366508 cmd_find_best_session: 0 sessions to try
1760510186.366510 cmdq_next <global>: [bind-key/0x55da55982720] (0), flags 0
1760510186.366511 cmdq_fire_command <global>: (270) bind-key -N "List key bindings" ? { list-keys -N }
1760510186.366512 cmd_find_best_session: 0 sessions to try
1760510186.366513 cmd_find_current_client: no target, return (nil)
1760510186.366514 cmd_find_best_session: 0 sessions to try
1760510186.366515 cmd_find_current_client: no target, return (nil)
1760510186.366515 cmd_find_best_session: 0 sessions to try
1760510186.366516 cmd_find_best_session: 0 sessions to try
1760510186.366518 key_bindings_add: 0x3f ? = list-keys -N
1760510186.366518 cmd_find_best_session: 0 sessions to try
1760510186.366519 cmdq_next <global>: [bind-key/0x55da55984320] (0), flags 0
1760510186.366521 cmdq_fire_command <global>: (278) bind-key -N "Choose and detach a client from a list" D { choose-client -Z }
1760510186.366522 cmd_find_best_session: 0 sessions to try
1760510186.366523 cmd_find_current_client: no target, return (nil)
1760510186.366524 cmd_find_best_session: 0 sessions to try
1760510186.366525 cmd_find_current_client: no target, return (nil)
1760510186.366526 cmd_find_best_session: 0 sessions to try
1760510186.366526 cmd_find_best_session: 0 sessions to try
1760510186.366528 key_bindings_add: 0x44 D = choose-client -Z
1760510186.366529 cmd_find_best_session: 0 sessions to try
1760510186.366530 cmdq_next <global>: [bind-key/0x55da55984910] (0), flags 0
1760510186.366531 cmdq_fire_command <global>: (286) bind-key -N "Spread panes out evenly" E { select-layout -E }
1760510186.366532 cmd_find_best_session: 0 sessions to try
1760510186.366533 cmd_find_current_client: no target, return (nil)
1760510186.366534 cmd_find_best_session: 0 sessions to try
1760510186.366535 cmd_find_current_client: no target, return (nil)
1760510186.366535 cmd_find_best_session: 0 sessions to try
1760510186.366536 cmd_find_best_session: 0 sessions to try
1760510186.366538 key_bindings_add: 0x45 E = select-layout -E
1760510186.366538 cmd_find_best_session: 0 sessions to try
1760510186.366540 cmdq_next <global>: [bind-key/0x55da55984e20] (0), flags 0
1760510186.366541 cmdq_fire_command <global>: (294) bind-key -N "Switch to the last client" L { switch-client -l }
1760510186.366542 cmd_find_best_session: 0 sessions to try
1760510186.366543 cmd_find_current_client: no target, return (nil)
1760510186.366544 cmd_find_best_session: 0 sessions to try
1760510186.366545 cmd_find_current_client: no target, return (nil)
1760510186.366545 cmd_find_best_session: 0 sessions to try
1760510186.366546 cmd_find_best_session: 0 sessions to try
1760510186.366548 key_bindings_add: 0x4c L = switch-client -l
1760510186.366548 cmd_find_best_session: 0 sessions to try
1760510186.366550 cmdq_next <global>: [bind-key/0x55da55985340] (0), flags 0
1760510186.366551 cmdq_fire_command <global>: (302) bind-key -N "Clear the marked pane" M { select-pane -M }
1760510186.366552 cmd_find_best_session: 0 sessions to try
1760510186.366553 cmd_find_current_client: no target, return (nil)
1760510186.366554 cmd_find_best_session: 0 sessions to try
1760510186.366554 cmd_find_current_client: no target, return (nil)
1760510186.366555 cmd_find_best_session: 0 sessions to try
1760510186.366556 cmd_find_best_session: 0 sessions to try
1760510186.366557 key_bindings_add: 0x4d M = select-pane -M
1760510186.366559 cmd_find_best_session: 0 sessions to try
1760510186.366561 cmdq_next <global>: [bind-key/0x55da55984b60] (0), flags 0
1760510186.366562 cmdq_fire_command <global>: (310) bind-key -N "Enter copy mode" [ { copy-mode }
1760510186.366563 cmd_find_best_session: 0 sessions to try
1760510186.366564 cmd_find_current_client: no target, return (nil)
1760510186.366565 cmd_find_best_session: 0 sessions to try
1760510186.366566 cmd_find_current_client: no target, return (nil)
1760510186.366567 cmd_find_best_session: 0 sessions to try
1760510186.366567 cmd_find_best_session: 0 sessions to try
1760510186.366569 key_bindings_add: 0x5b [ = copy-mode
1760510186.366570 cmd_find_best_session: 0 sessions to try
1760510186.366571 cmdq_next <global>: [bind-key/0x55da55985930] (0), flags 0
1760510186.366573 cmdq_fire_command <global>: (318) bind-key -N "Paste the most recent paste buffer" ] { paste-buffer -p }
1760510186.366573 cmd_find_best_session: 0 sessions to try
1760510186.366574 cmd_find_current_client: no target, return (nil)
1760510186.366575 cmd_find_best_session: 0 sessions to try
1760510186.366576 cmd_find_current_client: no target, return (nil)
1760510186.366577 cmd_find_best_session: 0 sessions to try
1760510186.366578 cmd_find_best_session: 0 sessions to try
1760510186.366579 key_bindings_add: 0x5d ] = paste-buffer -p
1760510186.366580 cmd_find_best_session: 0 sessions to try
1760510186.366581 cmdq_next <global>: [bind-key/0x55da55985f50] (0), flags 0
1760510186.366582 cmdq_fire_command <global>: (326) bind-key -N "Create a new window" c { new-window }
1760510186.366583 cmd_find_best_session: 0 sessions to try
1760510186.366584 cmd_find_current_client: no target, return (nil)
1760510186.366585 cmd_find_best_session: 0 sessions to try
1760510186.366586 cmd_find_current_client: no target, return (nil)
1760510186.366586 cmd_find_best_session: 0 sessions to try
1760510186.366587 cmd_find_best_session: 0 sessions to try
1760510186.366589 key_bindings_add: 0x63 c = new-window
1760510186.366589 cmd_find_best_session: 0 sessions to try
1760510186.366591 cmdq_next <global>: [bind-key/0x55da55986240] (0), flags 0
1760510186.366592 cmdq_fire_command <global>: (334) bind-key -N "Detach the current client" d { detach-client }
1760510186.366593 cmd_find_best_session: 0 sessions to try
1760510186.366594 cmd_find_current_client: no target, return (nil)
1760510186.366595 cmd_find_best_session: 0 sessions to try
1760510186.366595 cmd_find_current_client: no target, return (nil)
1760510186.366596 cmd_find_best_session: 0 sessions to try
1760510186.366597 cmd_find_best_session: 0 sessions to try
1760510186.366598 key_bindings_add: 0x64 d = detach-client
1760510186.366599 cmd_find_best_session: 0 sessions to try
1760510186.366600 cmdq_next <global>: [bind-key/0x55da559866e0] (0), flags 0
1760510186.366603 cmdq_fire_command <global>: (342) bind-key -N "Search for a pane" f { command-prompt { find-window -Z "%%" } }
1760510186.366604 cmd_find_best_session: 0 sessions to try
1760510186.366604 cmd_find_current_client: no target, return (nil)
1760510186.366605 cmd_find_best_session: 0 sessions to try
1760510186.366606 cmd_find_current_client: no target, return (nil)
1760510186.366607 cmd_find_best_session: 0 sessions to try
1760510186.366608 cmd_find_best_session: 0 sessions to try
1760510186.366609 key_bindings_add: 0x66 f = command-prompt { find-window -Z "%%" }
1760510186.366610 cmd_find_best_session: 0 sessions to try
1760510186.366612 cmdq_next <global>: [bind-key/0x55da55987180] (0), flags 0
1760510186.366613 cmdq_fire_command <global>: (354) bind-key -N "Display window information" i { display-message }
1760510186.366614 cmd_find_best_session: 0 sessions to try
1760510186.366615 cmd_find_current_client: no target, return (nil)
1760510186.366616 cmd_find_best_session: 0 sessions to try
1760510186.366617 cmd_find_current_client: no target, return (nil)
1760510186.366618 cmd_find_best_session: 0 sessions to try
1760510186.366618 cmd_find_best_session: 0 sessions to try
1760510186.366620 key_bindings_add: 0x69 i = display-message
1760510186.366621 cmd_find_best_session: 0 sessions to try
1760510186.366623 cmdq_next <global>: [bind-key/0x55da55987760] (0), flags 0
1760510186.366625 cmdq_fire_command <global>: (362) bind-key -N "Select the previously current window" l { last-window }
1760510186.366625 cmd_find_best_session: 0 sessions to try
1760510186.366626 cmd_find_current_client: no target, return (nil)
1760510186.366627 cmd_find_best_session: 0 sessions to try
1760510186.366628 cmd_find_current_client: no target, return (nil)
1760510186.366629 cmd_find_best_session: 0 sessions to try
1760510186.366630 cmd_find_best_session: 0 sessions to try
1760510186.366631 key_bindings_add: 0x6c l = last-window
1760510186.366632 cmd_find_best_session: 0 sessions to try
1760510186.366633 cmdq_next <global>: [bind-key/0x55da55987e90] (0), flags 0
1760510186.366635 cmdq_fire_command <global>: (370) bind-key -N "Toggle the marked pane" m { select-pane -m }
1760510186.366636 cmd_find_best_session: 0 sessions to try
1760510186.366636 cmd_find_current_client: no target, return (nil)
1760510186.366637 cmd_find_best_session: 0 sessions to try
1760510186.366638 cmd_find_current_client: no target, return (nil)
1760510186.366639 cmd_find_best_session: 0 sessions to try
1760510186.366640 cmd_find_best_session: 0 sessions to try
1760510186.366641 key_bindings_add: 0x6d m = select-pane -m
1760510186.366642 cmd_find_best_session: 0 sessions to try
1760510186.366643 cmdq_next <global>: [bind-key/0x55da55988100] (0), flags 0
1760510186.366645 cmdq_fire_command <global>: (378) bind-key -N "Select the next window" n { next-window }
1760510186.366646 cmd_find_best_session: 0 sessions to try
1760510186.366646 cmd_find_current_client: no target, return (nil)
1760510186.366647 cmd_find_best_session: 0 sessions to try
1760510186.366648 cmd_find_current_client: no target, return (nil)
1760510186.366649 cmd_find_best_session: 0 sessions to try
1760510186.366650 cmd_find_best_session: 0 sessions to try
1760510186.366651 key_bindings_add: 0x6e n = next-window
1760510186.366652 cmd_find_best_session: 0 sessions to try
1760510186.366653 cmdq_next <global>: [bind-key/0x55da55988200] (0), flags 0
1760510186.366654 cmdq_fire_command <global>: (386) bind-key -N "Select the next pane" o { select-pane -t :.+ }
1760510186.366655 cmd_find_best_session: 0 sessions to try
1760510186.366656 cmd_find_current_client: no target, return (nil)
1760510186.366657 cmd_find_best_session: 0 sessions to try
1760510186.366658 cmd_find_current_client: no target, return (nil)
1760510186.366659 cmd_find_best_session: 0 sessions to try
1760510186.366659 cmd_find_best_session: 0 sessions to try
1760510186.366661 key_bindings_add: 0x6f o = select-pane -t :.+
1760510186.366662 cmd_find_best_session: 0 sessions to try
1760510186.366663 cmdq_next <global>: [bind-key/0x55da55988700] (0), flags 0
1760510186.366665 cmdq_fire_command <global>: (394) bind-key -N "Customize options" C { customize-mode -Z }
1760510186.366665 cmd_find_best_session: 0 sessions to try
1760510186.366666 cmd_find_current_client: no target, return (nil)
1760510186.366667 cmd_find_best_session: 0 sessions to try
1760510186.366668 cmd_find_current_client: no target, return (nil)
1760510186.366669 cmd_find_best_session: 0 sessions to try
1760510186.366670 cmd_find_best_session: 0 sessions to try
1760510186.366671 key_bindings_add: 0x43 C = customize-mode -Z
1760510186.366672 cmd_find_best_session: 0 sessions to try
1760510186.366673 cmdq_next <global>: [bind-key/0x55da55988c20] (0), flags 0
1760510186.366675 cmdq_fire_command <global>: (402) bind-key -N "Select the previous window" p { previous-window }
1760510186.366675 cmd_find_best_session: 0 sessions to try
1760510186.366676 cmd_find_current_client: no target, return (nil)
1760510186.366677 cmd_find_best_session: 0 sessions to try
1760510186.366678 cmd_find_current_client: no target, return (nil)
1760510186.366679 cmd_find_best_session: 0 sessions to try
1760510186.366680 cmd_find_best_session: 0 sessions to try
1760510186.366681 key_bindings_add: 0x70 p = previous-window
1760510186.366682 cmd_find_best_session: 0 sessions to try
1760510186.366684 cmdq_next <global>: [bind-key/0x55da55989150] (0), flags 0
1760510186.366685 cmdq_fire_command <global>: (410) bind-key -N "Display pane numbers" q { display-panes }
1760510186.366686 cmd_find_best_session: 0 sessions to try
1760510186.366687 cmd_find_current_client: no target, return (nil)
1760510186.366688 cmd_find_best_session: 0 sessions to try
1760510186.366689 cmd_find_current_client: no target, return (nil)
1760510186.366690 cmd_find_best_session: 0 sessions to try
1760510186.366690 cmd_find_best_session: 0 sessions to try
1760510186.366691 key_bindings_add: 0x71 q = display-panes
1760510186.366692 cmd_find_best_session: 0 sessions to try
1760510186.366693 cmdq_next <global>: [bind-key/0x55da559895d0] (0), flags 0
1760510186.366695 cmdq_fire_command <global>: (418) bind-key -N "Redraw the current client" r { refresh-client }
1760510186.366696 cmd_find_best_session: 0 sessions to try
1760510186.366697 cmd_find_current_client: no target, return (nil)
1760510186.366697 cmd_find_best_session: 0 sessions to try
1760510186.366698 cmd_find_current_client: no target, return (nil)
1760510186.366699 cmd_find_best_session: 0 sessions to try
1760510186.366700 cmd_find_best_session: 0 sessions to try
1760510186.366701 key_bindings_add: 0x72 r = refresh-client
1760510186.366702 cmd_find_best_session: 0 sessions to try
1760510186.366703 cmdq_next <global>: [bind-key/0x55da55989bb0] (0), flags 0
1760510186.366705 cmdq_fire_command <global>: (426) bind-key -N "Choose a session from a list" s { choose-tree -Zs }
1760510186.366706 cmd_find_best_session: 0 sessions to try
1760510186.366707 cmd_find_current_client: no target, return (nil)
1760510186.366707 cmd_find_best_session: 0 sessions to try
1760510186.366708 cmd_find_current_client: no target, return (nil)
1760510186.366709 cmd_find_best_session: 0 sessions to try
1760510186.366710 cmd_find_best_session: 0 sessions to try
1760510186.366711 key_bindings_add: 0x73 s = choose-tree -Zs
1760510186.366712 cmd_find_best_session: 0 sessions to try
1760510186.366713 cmdq_next <global>: [bind-key/0x55da55989f30] (0), flags 0
1760510186.366715 cmdq_fire_command <global>: (434) bind-key -N "Show a clock" t { clock-mode }
1760510186.366715 cmd_find_best_session: 0 sessions to try
1760510186.366716 cmd_find_current_client: no target, return (nil)
1760510186.366717 cmd_find_best_session: 0 sessions to try
1760510186.366718 cmd_find_current_client: no target, return (nil)
1760510186.366719 cmd_find_best_session: 0 sessions to try
1760510186.366720 cmd_find_best_session: 0 sessions to try
1760510186.366721 key_bindings_add: 0x74 t = clock-mode
1760510186.366722 cmd_find_best_session: 0 sessions to try
1760510186.366723 cmdq_next <global>: [bind-key/0x55da5598a7c0] (0), flags 0
1760510186.366725 cmdq_fire_command <global>: (442) bind-key -N "Choose a window from a list" w { choose-tree -Zw }
1760510186.366725 cmd_find_best_session: 0 sessions to try
1760510186.366726 cmd_find_current_client: no target, return (nil)
1760510186.366727 cmd_find_best_session: 0 sessions to try
1760510186.366728 cmd_find_current_client: no target, return (nil)
1760510186.366729 cmd_find_best_session: 0 sessions to try
1760510186.366730 cmd_find_best_session: 0 sessions to try
1760510186.366731 key_bindings_add: 0x77 w = choose-tree -Zw
1760510186.366732 cmd_find_best_session: 0 sessions to try
1760510186.366733 cmdq_next <global>: [bind-key/0x55da5598ab10] (0), flags 0
1760510186.366739 cmdq_fire_command <global>: (450) bind-key -N "Kill the active pane" x { confirm-before -p "kill-pane #P? (y/n)" kill-pane }
1760510186.366741 cmd_find_best_session: 0 sessions to try
1760510186.366742 cmd_find_current_client: no target, return (nil)
1760510186.366743 cmd_find_best_session: 0 sessions to try
1760510186.366743 cmd_find_current_client: no target, return (nil)
1760510186.366744 cmd_find_best_session: 0 sessions to try
1760510186.366745 cmd_find_best_session: 0 sessions to try
1760510186.366747 key_bindings_add: 0x78 x = confirm-before -p "kill-pane #P? (y/n)" kill-pane
1760510186.366748 cmd_find_best_session: 0 sessions to try
1760510186.366750 cmdq_next <global>: [bind-key/0x55da5598b430] (0), flags 0
1760510186.366752 cmdq_fire_command <global>: (458) bind-key -N "Zoom the active pane" z { resize-pane -Z }
1760510186.366752 cmd_find_best_session: 0 sessions to try
1760510186.366753 cmd_find_current_client: no target, return (nil)
1760510186.366754 cmd_find_best_session: 0 sessions to try
1760510186.366755 cmd_find_current_client: no target, return (nil)
1760510186.366756 cmd_find_best_session: 0 sessions to try
1760510186.366756 cmd_find_best_session: 0 sessions to try
1760510186.366758 key_bindings_add: 0x7a z = resize-pane -Z
1760510186.366758 cmd_find_best_session: 0 sessions to try
1760510186.366760 cmdq_next <global>: [bind-key/0x55da5598bff0] (0), flags 0
1760510186.366762 cmdq_fire_command <global>: (466) bind-key -N "Swap the active pane with the pane above" \\{ { swap-pane -U }
1760510186.366762 cmd_find_best_session: 0 sessions to try
1760510186.366763 cmd_find_current_client: no target, return (nil)
1760510186.366764 cmd_find_best_session: 0 sessions to try
1760510186.366765 cmd_find_current_client: no target, return (nil)
1760510186.366766 cmd_find_best_session: 0 sessions to try
1760510186.366767 cmd_find_best_session: 0 sessions to try
1760510186.366768 key_bindings_add: 0x7b { = swap-pane -U
1760510186.366769 cmd_find_best_session: 0 sessions to try
1760510186.366770 cmdq_next <global>: [bind-key/0x55da5598cd90] (0), flags 0
1760510186.366772 cmdq_fire_command <global>: (474) bind-key -N "Swap the active pane with the pane below" \\} { swap-pane -D }
1760510186.366773 cmd_find_best_session: 0 sessions to try
1760510186.366773 cmd_find_current_client: no target, return (nil)
1760510186.366774 cmd_find_best_session: 0 sessions to try
1760510186.366775 cmd_find_current_client: no target, return (nil)
1760510186.366776 cmd_find_best_session: 0 sessions to try
1760510186.366777 cmd_find_best_session: 0 sessions to try
1760510186.366778 key_bindings_add: 0x7d } = swap-pane -D
1760510186.366779 cmd_find_best_session: 0 sessions to try
1760510186.366780 cmdq_next <global>: [bind-key/0x55da5598d970] (0), flags 0
1760510186.366782 cmdq_fire_command <global>: (482) bind-key -N "Show messages" \\~ { show-messages }
1760510186.366783 cmd_find_best_session: 0 sessions to try
1760510186.366784 cmd_find_current_client: no target, return (nil)
1760510186.366784 cmd_find_best_session: 0 sessions to try
1760510186.366785 cmd_find_current_client: no target, return (nil)
1760510186.366786 cmd_find_best_session: 0 sessions to try
1760510186.366787 cmd_find_best_session: 0 sessions to try
1760510186.366788 key_bindings_add: 0x7e ~ = show-messages
1760510186.366789 cmd_find_best_session: 0 sessions to try
1760510186.366790 cmdq_next <global>: [bind-key/0x55da5598e850] (0), flags 0
1760510186.366792 cmdq_fire_command <global>: (490) bind-key -N "Enter copy mode and scroll up" PPage { copy-mode -u }
1760510186.366793 cmd_find_best_session: 0 sessions to try
1760510186.366794 cmd_find_current_client: no target, return (nil)
1760510186.366795 cmd_find_best_session: 0 sessions to try
1760510186.366796 cmd_find_current_client: no target, return (nil)
1760510186.366796 cmd_find_best_session: 0 sessions to try
1760510186.366797 cmd_find_best_session: 0 sessions to try
1760510186.366799 key_bindings_add: 0x10e26c PPage = copy-mode -u
1760510186.366799 cmd_find_best_session: 0 sessions to try
1760510186.366801 cmdq_next <global>: [bind-key/0x55da5598f110] (0), flags 0
1760510186.366803 cmdq_fire_command <global>: (498) bind-key -r -N "Select the pane above the active pane" Up { select-pane -U }
1760510186.366804 cmd_find_best_session: 0 sessions to try
1760510186.366804 cmd_find_current_client: no target, return (nil)
1760510186.366805 cmd_find_best_session: 0 sessions to try
1760510186.366806 cmd_find_current_client: no target, return (nil)
1760510186.366807 cmd_find_best_session: 0 sessions to try
1760510186.366808 cmd_find_best_session: 0 sessions to try
1760510186.366810 key_bindings_add: 0x10e26e Up = select-pane -U
1760510186.366811 cmd_find_best_session: 0 sessions to try
1760510186.366812 cmdq_next <global>: [bind-key/0x55da55990010] (0), flags 0
1760510186.366815 cmdq_fire_command <global>: (506) bind-key -r -N "Select the pane below the active pane" Down { select-pane -D }
1760510186.366816 cmd_find_best_session: 0 sessions to try
1760510186.366816 cmd_find_current_client: no target, return (nil)
1760510186.366817 cmd_find_best_session: 0 sessions to try
1760510186.366818 cmd_find_current_client: no target, return (nil)
1760510186.366819 cmd_find_best_session: 0 sessions to try
1760510186.366820 cmd_find_best_session: 0 sessions to try
1760510186.366821 key_bindings_add: 0x10e26f Down = select-pane -D
1760510186.366822 cmd_find_best_session: 0 sessions to try
1760510186.366824 cmdq_next <global>: [bind-key/0x55da55990e70] (0), flags 0
1760510186.366826 cmdq_fire_command <global>: (514) bind-key -r -N "Select the pane to the left of the active pane" Left { select-pane -L }
1760510186.366827 cmd_find_best_session: 0 sessions to try
1760510186.366828 cmd_find_current_client: no target, return (nil)
1760510186.366828 cmd_find_best_session: 0 sessions to try
1760510186.366829 cmd_find_current_client: no target, return (nil)
1760510186.366830 cmd_find_best_session: 0 sessions to try
1760510186.366831 cmd_find_best_session: 0 sessions to try
1760510186.366832 key_bindings_add: 0x10e270 Left = select-pane -L
1760510186.366833 cmd_find_best_session: 0 sessions to try
1760510186.366834 cmdq_next <global>: [bind-key/0x55da55991c80] (0), flags 0
1760510186.366837 cmdq_fire_command <global>: (522) bind-key -r -N "Select the pane to the right of the active pane" Right { select-pane -R }
1760510186.366838 cmd_find_best_session: 0 sessions to try
1760510186.366839 cmd_find_current_client: no target, return (nil)
1760510186.366839 cmd_find_best_session: 0 sessions to try
1760510186.366840 cmd_find_current_client: no target, return (nil)
1760510186.366841 cmd_find_best_session: 0 sessions to try
1760510186.366842 cmd_find_best_session: 0 sessions to try
1760510186.366843 key_bindings_add: 0x10e271 Right = select-pane -R
1760510186.366844 cmd_find_best_session: 0 sessions to try
1760510186.366845 cmdq_next <global>: [bind-key/0x55da55992fa0] (0), flags 0
1760510186.366848 cmdq_fire_command <global>: (530) bind-key -N "Set the even-horizontal layout" M-1 { select-layout even-horizontal }
1760510186.366848 cmd_find_best_session: 0 sessions to try
1760510186.366849 cmd_find_current_client: no target, return (nil)
1760510186.366850 cmd_find_best_session: 0 sessions to try
1760510186.366851 cmd_find_current_client: no target, return (nil)
1760510186.366852 cmd_find_best_session: 0 sessions to try
1760510186.366853 cmd_find_best_session: 0 sessions to try
1760510186.366854 key_bindings_add: 0x100000000031 M-1 = select-layout even-horizontal
1760510186.366855 cmd_find_best_session: 0 sessions to try
1760510186.366856 cmdq_next <global>: [bind-key/0x55da55993da0] (0), flags 0
1760510186.366859 cmdq_fire_command <global>: (538) bind-key -N "Set the even-vertical layout" M-2 { select-layout even-vertical }
1760510186.366860 cmd_find_best_session: 0 sessions to try
1760510186.366860 cmd_find_current_client: no target, return (nil)
1760510186.366861 cmd_find_best_session: 0 sessions to try
1760510186.366862 cmd_find_current_client: no target, return (nil)
1760510186.366863 cmd_find_best_session: 0 sessions to try
1760510186.366864 cmd_find_best_session: 0 sessions to try
1760510186.366865 key_bindings_add: 0x100000000032 M-2 = select-layout even-vertical
1760510186.366866 cmd_find_best_session: 0 sessions to try
1760510186.366867 cmdq_next <global>: [bind-key/0x55da55994bd0] (0), flags 0
1760510186.366869 cmdq_fire_command <global>: (546) bind-key -N "Set the main-horizontal layout" M-3 { select-layout main-horizontal }
1760510186.366870 cmd_find_best_session: 0 sessions to try
1760510186.366871 cmd_find_current_client: no target, return (nil)
1760510186.366872 cmd_find_best_session: 0 sessions to try
1760510186.366873 cmd_find_current_client: no target, return (nil)
1760510186.366875 cmd_find_best_session: 0 sessions to try
1760510186.366876 cmd_find_best_session: 0 sessions to try
1760510186.366877 key_bindings_add: 0x100000000033 M-3 = select-layout main-horizontal
1760510186.366878 cmd_find_best_session: 0 sessions to try
1760510186.366879 cmdq_next <global>: [bind-key/0x55da559959d0] (0), flags 0
1760510186.366881 cmdq_fire_command <global>: (554) bind-key -N "Set the main-vertical layout" M-4 { select-layout main-vertical }
1760510186.366882 cmd_find_best_session: 0 sessions to try
1760510186.366882 cmd_find_current_client: no target, return (nil)
1760510186.366883 cmd_find_best_session: 0 sessions to try
1760510186.366884 cmd_find_current_client: no target, return (nil)
1760510186.366885 cmd_find_best_session: 0 sessions to try
1760510186.366886 cmd_find_best_session: 0 sessions to try
1760510186.366887 key_bindings_add: 0x100000000034 M-4 = select-layout main-vertical
1760510186.366888 cmd_find_best_session: 0 sessions to try
1760510186.366889 cmdq_next <global>: [bind-key/0x55da559966e0] (0), flags 0
1760510186.366891 cmdq_fire_command <global>: (562) bind-key -N "Select the tiled layout" M-5 { select-layout tiled }
1760510186.366892 cmd_find_best_session: 0 sessions to try
1760510186.366893 cmd_find_current_client: no target, return (nil)
1760510186.366894 cmd_find_best_session: 0 sessions to try
1760510186.366895 cmd_find_current_client: no target, return (nil)
1760510186.366895 cmd_find_best_session: 0 sessions to try
1760510186.366896 cmd_find_best_session: 0 sessions to try
1760510186.366898 key_bindings_add: 0x100000000035 M-5 = select-layout tiled
1760510186.366899 cmd_find_best_session: 0 sessions to try
1760510186.366900 cmdq_next <global>: [bind-key/0x55da55997580] (0), flags 0
1760510186.366902 cmdq_fire_command <global>: (570) bind-key -N "Set the main-horizontal-mirrored layout" M-6 { select-layout main-horizontal-mirrored }
1760510186.366903 cmd_find_best_session: 0 sessions to try
1760510186.366904 cmd_find_current_client: no target, return (nil)
1760510186.366904 cmd_find_best_session: 0 sessions to try
1760510186.366905 cmd_find_current_client: no target, return (nil)
1760510186.366906 cmd_find_best_session: 0 sessions to try
1760510186.366907 cmd_find_best_session: 0 sessions to try
1760510186.366908 key_bindings_add: 0x100000000036 M-6 = select-layout main-horizontal-mirrored
1760510186.366909 cmd_find_best_session: 0 sessions to try
1760510186.366910 cmdq_next <global>: [bind-key/0x55da55998460] (0), flags 0
1760510186.366913 cmdq_fire_command <global>: (578) bind-key -N "Set the main-vertical-mirrored layout" M-7 { select-layout main-vertical-mirrored }
1760510186.366913 cmd_find_best_session: 0 sessions to try
1760510186.366914 cmd_find_current_client: no target, return (nil)
1760510186.366915 cmd_find_best_session: 0 sessions to try
1760510186.366916 cmd_find_current_client: no target, return (nil)
1760510186.366917 cmd_find_best_session: 0 sessions to try
1760510186.366918 cmd_find_best_session: 0 sessions to try
1760510186.366919 key_bindings_add: 0x100000000037 M-7 = select-layout main-vertical-mirrored
1760510186.366920 cmd_find_best_session: 0 sessions to try
